,s3_path,label
13569,s3://ladi/Images/FEMA_CAP/9073/613940/DSC_1732_71e409d7-9e71-4472-a8fb-9cc98aeb9a99.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
13570,s3://ladi/Images/FEMA_CAP/9073/613940/DSC_1748_88cd09f2-ad86-41a0-92e0-beea36ec9542.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
13571,s3://ladi/Images/FEMA_CAP/9073/613940/DSC_1763_83be3d53-c38a-41f6-9f39-c90e8692ce0e.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
13572,s3://ladi/Images/FEMA_CAP/9073/613940/DSC_1771_cdbb812d-3b8b-4393-ad30-31abd8ab22db.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
13573,s3://ladi/Images/FEMA_CAP/9073/613940/DSC_1775_17f46e2d-d945-4bbd-93e2-b39e246e78de.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
13574,s3://ladi/Images/FEMA_CAP/9073/613940/DSC_1780_5a8f8eb8-cb89-47ef-8bf2-855e31c28346.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
13575,s3://ladi/Images/FEMA_CAP/9073/613940/DSC_1799_ab451ddf-a27e-4cfa-8667-014d831f0d37.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
13576,s3://ladi/Images/FEMA_CAP/9073/613940/DSC_1803_0e82a1e7-c5f5-4037-af57-b34b493ec08f.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
13577,s3://ladi/Images/FEMA_CAP/9073/613940/DSC_1806_b90257a1-a517-4c4a-98be-5f9ae4044414.jpg,[1 0 0 0 0 0 0 0 0 1 0 0 0 0 0]
13578,s3://ladi/Images/FEMA_CAP/9073/613940/DSC_1810_6275d146-4995-41ae-af06-8197e504bb1c.jpg,[1 1 0 0 0 0 0 0 0 0 0 0 0 0 0]
13579,s3://ladi/Images/FEMA_CAP/9073/613940/DSC_1832_db1e26f6-21ea-4bb3-b70a-33a2bafe3861.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
13580,s3://ladi/Images/FEMA_CAP/9073/613940/DSC_1834_a6e733d5-e142-4f29-ac0a-24d47255254c.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
13581,s3://ladi/Images/FEMA_CAP/9073/613940/DSC_1836_f69f561c-b348-4961-bd3e-c9abdaac4a19.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
13582,s3://ladi/Images/FEMA_CAP/9073/613940/DSC_1837_1ec3ccd2-e63b-45af-a54a-73f971196670.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
13583,s3://ladi/Images/FEMA_CAP/9073/613940/DSC_1842_c2f41798-3ea5-4ae6-8968-d114cadd4bc3.jpg,[1 0 0 0 1 0 0 0 0 1 0 1 0 0 0]
13584,s3://ladi/Images/FEMA_CAP/9073/613940/DSC_1851_db10f5ab-6d32-4bad-abe9-d4fa2b011189.jpg,[1 0 1 0 0 0 0 0 0 0 0 0 0 0 0]
13585,s3://ladi/Images/FEMA_CAP/9073/613940/DSC_1860_211137f2-5446-4f36-82c3-7c72df6cda3b.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
13586,s3://ladi/Images/FEMA_CAP/9073/613940/DSC_1880_29fc2c65-3895-4f02-a3d5-1c7c069c3e94.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
13587,s3://ladi/Images/FEMA_CAP/9073/613940/DSC_1896_07b3caef-9ab3-4bcb-b982-2b299bbda3d2.jpg,[0 0 1 0 0 0 0 0 0 0 0 0 0 0 0]
13588,s3://ladi/Images/FEMA_CAP/9073/613940/DSC_1904_8b9982d5-07d8-4723-936b-e5d584a126d1.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
13589,s3://ladi/Images/FEMA_CAP/9073/613940/DSC_1913_86d0ee32-2d94-497d-b27d-7dcbdb66779c.jpg,[0 0 1 0 1 0 0 0 0 0 0 0 0 0 0]
13590,s3://ladi/Images/FEMA_CAP/9073/613940/DSC_1918_1e6d885c-7c1c-4a2e-984d-b0cbde8774da.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
13591,s3://ladi/Images/FEMA_CAP/9073/613940/DSC_1920_6da9a9df-ec9e-4c81-8a4e-7558e2311e4b.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
13592,s3://ladi/Images/FEMA_CAP/9073/613940/DSC_1937_b03df492-8705-45cc-a923-65a38fbea7d7.jpg,[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0]
13593,s3://ladi/Images/FEMA_CAP/9073/613940/DSC_1956_e6b44c93-e19d-4c40-be8d-9aa65c0bae0e.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
13594,s3://ladi/Images/FEMA_CAP/9073/613940/DSC_1960_1082feeb-6432-4376-9472-b5c2a38819ff.jpg,[1 0 0 0 1 0 0 0 0 0 0 0 0 0 0]
13595,s3://ladi/Images/FEMA_CAP/9073/613940/DSC_1961_d457a944-c372-4bc4-8432-6d602cd45e5e.jpg,[1 1 0 0 1 0 0 0 0 0 0 0 0 0 0]
13596,s3://ladi/Images/FEMA_CAP/9073/613940/DSC_1977_f6638f32-bf8b-46cc-88aa-1c22b1a148d2.jpg,[1 1 1 0 0 0 0 0 0 0 0 0 0 0 0]
13597,s3://ladi/Images/FEMA_CAP/9073/613940/DSC_1989_f89b0ce6-6a49-4046-b2d3-f5a1e700f132.jpg,[1 1 0 0 0 0 0 0 0 0 0 0 0 0 0]
13598,s3://ladi/Images/FEMA_CAP/9073/613940/DSC_2003_82efb04d-1f38-4f6d-a367-4b5bd689011d.jpg,[1 0 1 0 0 0 0 0 0 0 0 0 0 0 0]
13599,s3://ladi/Images/FEMA_CAP/9073/613940/DSC_2007_e173b27e-5731-4de1-bc0d-fbc61122e741.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
13600,s3://ladi/Images/FEMA_CAP/9073/613940/DSC_2008_45852999-a862-4a16-bc2f-8e552c499bfb.jpg,[0 0 1 0 1 0 0 0 0 0 0 1 1 0 0]
13601,s3://ladi/Images/FEMA_CAP/9073/613940/DSC_2034_a4ed342b-af41-4be2-9074-f5906518ce60.jpg,[1 0 0 0 0 0 1 0 0 0 0 0 0 0 0]
13602,s3://ladi/Images/FEMA_CAP/9073/613940/DSC_2056_50b7de98-59dc-43d0-9887-b632d56251f6.jpg,[1 0 0 0 0 0 0 0 0 1 0 0 0 1 0]
13603,s3://ladi/Images/FEMA_CAP/9073/613940/DSC_2057_c04c56b1-2140-42f8-9b00-e0e49dc0df50.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
13604,s3://ladi/Images/FEMA_CAP/9073/613940/DSC_2058_c73352cb-bfc3-478e-99ab-5491d279fa9d.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
13605,s3://ladi/Images/FEMA_CAP/9073/613940/DSC_2061_81c09347-0421-4142-80cd-07029b609466.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
13606,s3://ladi/Images/FEMA_CAP/9073/613940/DSC_2083_1b575022-bb9c-4355-8d60-4d159f9011ce.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
13607,s3://ladi/Images/FEMA_CAP/9073/613940/DSC_2086_00f1509f-3d03-48f2-858d-e73e5a0ce801.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
13608,s3://ladi/Images/FEMA_CAP/9073/613940/DSC_2090_3e58dde7-6e5f-4263-9e40-2ff3575d854c.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
13609,s3://ladi/Images/FEMA_CAP/9073/613940/DSC_2092_706c169d-7a6c-4698-bf01-28abb3e549c5.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
13610,s3://ladi/Images/FEMA_CAP/9073/613940/DSC_2107_2f0b177b-5cef-4df2-87c4-f5dab1c17957.jpg,[1 0 1 0 0 0 0 0 0 0 0 0 0 0 0]
13611,s3://ladi/Images/FEMA_CAP/9073/613940/DSC_2136_8d2f5b93-805a-4785-b5fa-a900db93b0bc.jpg,[1 0 0 0 1 0 0 0 0 0 0 0 0 0 0]
13612,s3://ladi/Images/FEMA_CAP/9073/613940/DSC_2146_c03cbae1-8b55-4fdd-bc14-0b76ba63ad43.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
13613,s3://ladi/Images/FEMA_CAP/9073/613940/DSC_2165_05abd5fa-6634-44c2-b0b9-880c26597b81.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
13614,s3://ladi/Images/FEMA_CAP/9073/613940/DSC_2166_719bb909-045b-49e5-8619-a6c20d43ddd7.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
13615,s3://ladi/Images/FEMA_CAP/9073/613940/DSC_2167_3fe08e1b-8390-476d-b57b-aa7efbfa5979.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
13616,s3://ladi/Images/FEMA_CAP/9073/613940/DSC_2184_4c8345a9-bc18-45b3-b331-2ff24a91fe40.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
13617,s3://ladi/Images/FEMA_CAP/9073/613940/DSC_2192_a187c10c-4a7e-42e7-81fa-e39e4807267e.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
13618,s3://ladi/Images/FEMA_CAP/9073/613940/DSC_2200_abc755dc-b3af-469f-b2d7-f0b0eda89294.jpg,[1 0 1 0 1 0 0 0 0 0 0 1 0 0 0]
13619,s3://ladi/Images/FEMA_CAP/9073/613940/DSC_2205_c2791072-3cfe-4a0a-b194-0902865e4189.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
13620,s3://ladi/Images/FEMA_CAP/9073/613940/DSC_2207_9da595ef-08e4-4bb4-b4ef-8600d18a3aed.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
13621,s3://ladi/Images/FEMA_CAP/9073/613940/DSC_2225_4c1c2b94-693f-4550-abe9-2df516322e54.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
13622,s3://ladi/Images/FEMA_CAP/9073/613940/DSC_2227_889ea2d1-f0e3-4ea5-ab9b-969220524b0b.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
13623,s3://ladi/Images/FEMA_CAP/9073/613940/DSC_2233_8dc5fc6f-1625-44f4-bbee-2672323207c6.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
13624,s3://ladi/Images/FEMA_CAP/9073/613940/DSC_2238_a77c4970-d7f6-4327-89e5-2c2c788d2db5.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
13625,s3://ladi/Images/FEMA_CAP/9073/613940/DSC_2245_425f9b31-578a-4db6-b4be-97bafbf2476f.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
13626,s3://ladi/Images/FEMA_CAP/9073/613940/DSC_2257_b8754ea2-9e24-468c-acff-6c390c08c231.jpg,[1 0 0 0 1 0 0 0 0 0 0 0 0 0 0]
13627,s3://ladi/Images/FEMA_CAP/9073/613940/DSC_2259_f0f68084-08f0-4213-b5fa-9605c8a2d5d2.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
13628,s3://ladi/Images/FEMA_CAP/9073/613940/DSC_2263_1b079190-b9db-4910-90a9-e7ff6711cc6f.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
13629,s3://ladi/Images/FEMA_CAP/9073/613940/DSC_2269_59e1fdbc-3177-4cea-8d92-0016e9125c62.jpg,[1 0 0 0 0 0 0 1 0 0 0 0 0 0 0]
13630,s3://ladi/Images/FEMA_CAP/9073/613940/DSC_2270_28c75d50-d79a-449e-b44a-de93b3e236bf.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
13631,s3://ladi/Images/FEMA_CAP/9073/613940/DSC_2273_16aae794-2af7-48f9-bef4-cb32ad6d3e96.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
13632,s3://ladi/Images/FEMA_CAP/9073/613940/DSC_2277_e2efd699-2f37-4c44-9192-7326914779ad.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
13633,s3://ladi/Images/FEMA_CAP/9073/613940/DSC_2280_2763dcd9-a9f5-4546-81d2-93abf8ed3cbb.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
13634,s3://ladi/Images/FEMA_CAP/9073/613940/DSC_2282_fb92678e-84d0-49cb-bfcd-d057af5518b7.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
13635,s3://ladi/Images/FEMA_CAP/9073/613940/DSC_2283_4d1ef9f5-1b64-4daa-820e-210a63e8ec5e.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
13636,s3://ladi/Images/FEMA_CAP/9073/613940/DSC_2286_806cb2b6-8be0-4370-8d06-4c3d02dc2d5d.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
13637,s3://ladi/Images/FEMA_CAP/9073/613940/DSC_2288_f23f74da-4d38-4f08-9d9d-b509193d198c.jpg,[1 0 1 0 0 0 0 0 0 0 0 0 0 0 0]
13638,s3://ladi/Images/FEMA_CAP/9073/613940/DSC_2293_d73fae28-e3eb-47b2-b637-166a71a32753.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
13639,s3://ladi/Images/FEMA_CAP/9073/613940/DSC_2300_58628ea2-e8f4-4691-96cf-4b91319a7233.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
13640,s3://ladi/Images/FEMA_CAP/9073/613940/DSC_2303_e9d68300-abbe-438b-ac7d-f2707f8b4e97.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
13641,s3://ladi/Images/FEMA_CAP/9073/613940/DSC_2304_9572f37d-4db7-450c-8873-0685498ef309.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
13642,s3://ladi/Images/FEMA_CAP/9073/613940/DSC_2309_8a83769f-b427-4c6d-9c80-33ee632caaaa.jpg,[1 0 0 0 1 0 0 0 0 0 0 0 0 0 0]
13643,s3://ladi/Images/FEMA_CAP/9073/613940/DSC_2311_057203a4-0f94-4ada-8cc8-2f73f9a3252d.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
13644,s3://ladi/Images/FEMA_CAP/9073/613940/DSC_2313_a15b26f5-4f82-45bc-ba8b-58374f753de9.jpg,[1 0 0 0 1 0 0 0 0 0 0 0 0 0 0]
13645,s3://ladi/Images/FEMA_CAP/9073/613940/DSC_2319_70b18e4f-97ac-4e36-b1ca-5d75495c4823.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
13646,s3://ladi/Images/FEMA_CAP/9073/613940/DSC_2327_d923f38a-0d3d-4441-8009-4cd17e9692a2.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
13647,s3://ladi/Images/FEMA_CAP/9073/613940/DSC_2329_b7bf48d1-e798-40d6-b7ac-66395fd7fdfa.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
13648,s3://ladi/Images/FEMA_CAP/9073/613940/DSC_2331_6f6dd109-bf4c-4f56-85b8-300dc3d187d6.jpg,[0 0 1 0 0 0 0 0 0 0 0 0 0 0 0]
13649,s3://ladi/Images/FEMA_CAP/9073/613940/DSC_2339_08a784c3-83c2-43ba-97e6-bebfcefab3f7.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
13650,s3://ladi/Images/FEMA_CAP/9073/613940/DSC_2341_79acc8dc-7f3e-46aa-9189-65ab5b48cd65.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
13651,s3://ladi/Images/FEMA_CAP/9073/613940/DSC_2376_793c7f2a-636c-486c-889d-c90f1ed83e25.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
13652,s3://ladi/Images/FEMA_CAP/9073/613940/DSC_2382_ef776a4f-3bc2-4b08-bca9-872c1472572f.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
13653,s3://ladi/Images/FEMA_CAP/9073/613940/DSC_2383_f2930d11-bf39-451a-a95f-c5a63cef4cfa.jpg,[1 0 1 0 0 0 0 0 0 0 0 0 0 0 0]
13654,s3://ladi/Images/FEMA_CAP/9073/613940/DSC_2404_96854071-c62e-409b-a82e-a6f121172ac2.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
13655,s3://ladi/Images/FEMA_CAP/9073/613940/DSC_2411_be5342d3-704d-4f57-a4a1-cd89ce97b1fb.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
13656,s3://ladi/Images/FEMA_CAP/9073/613940/DSC_2418_3349ff1e-6892-4f1a-a3ca-71672de3a4f9.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
13657,s3://ladi/Images/FEMA_CAP/9073/613940/DSC_2437_ac2979ec-4e71-489c-ac0e-41a717bb39b9.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
13658,s3://ladi/Images/FEMA_CAP/9073/613940/DSC_2439_a0df9009-977b-4d17-9b0b-ede6ffd76950.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
13659,s3://ladi/Images/FEMA_CAP/9073/613940/DSC_2440_47d16d63-1842-46c8-9e46-f09c04824cbd.jpg,[1 1 1 0 0 0 0 0 0 0 0 0 0 0 0]
13660,s3://ladi/Images/FEMA_CAP/9073/613940/DSC_2441_19a9b40a-15e9-435e-a92e-56302aca7153.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
13661,s3://ladi/Images/FEMA_CAP/9073/613940/DSC_2444_96e2a22a-2b03-4d13-b4d8-8649435fa48d.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
13662,s3://ladi/Images/FEMA_CAP/9073/613940/DSC_2446_ded68b4f-b271-4006-a1fe-6fc411a70438.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
13663,s3://ladi/Images/FEMA_CAP/9073/613940/DSC_2451_4bc43535-c70a-45ad-b8ad-98adecb95d15.jpg,[1 1 0 0 0 0 0 0 0 0 0 0 0 0 0]
13664,s3://ladi/Images/FEMA_CAP/9073/613940/DSC_2467_0a24de9d-bd05-43a6-81af-cd3f1305b553.jpg,[0 0 1 1 0 0 0 0 0 0 0 0 0 0 0]
13665,s3://ladi/Images/FEMA_CAP/9073/613940/DSC_2470_46bce15c-6b5f-4aa2-890c-54cb7dfb6a6f.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
13666,s3://ladi/Images/FEMA_CAP/9073/613940/DSC_2483_9bb556e6-acfe-4dd4-acfd-c8706326a4b7.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
13667,s3://ladi/Images/FEMA_CAP/9073/613940/DSC_2484_a1752bc4-b047-4559-a729-d577e7ac4ca9.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
13668,s3://ladi/Images/FEMA_CAP/9073/613940/DSC_2489_82ec0a86-d961-4b34-8a69-dfb32b182a18.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
13669,s3://ladi/Images/FEMA_CAP/9073/613940/DSC_2506_efa51855-c6f1-4bda-b822-646963e83ee9.jpg,[1 0 0 0 0 0 0 0 0 1 0 0 0 0 0]
13670,s3://ladi/Images/FEMA_CAP/9073/613940/DSC_2510_99d333c4-13bb-40d5-932c-515c9f1e4229.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
13671,s3://ladi/Images/FEMA_CAP/9073/613940/DSC_2520_9062af8a-025b-4c04-bb8d-6389f2126aec.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
13672,s3://ladi/Images/FEMA_CAP/9073/613941/DSC_3826_95a7636a-df98-42d5-b0cc-ba6d5c517ba9.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
13673,s3://ladi/Images/FEMA_CAP/9073/613941/DSC_3830_33eaf562-2ee7-4a39-a411-411af33f0f56.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
13674,s3://ladi/Images/FEMA_CAP/9073/613941/DSC_3851_198b1d8b-6e02-4cfc-b4bc-2bc7cd2a7063.jpg,[1 0 0 0 1 0 0 0 0 1 0 1 0 0 0]
13675,s3://ladi/Images/FEMA_CAP/9073/613941/DSC_3855_13c49c75-c4cb-4db2-9809-6293b256276b.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
13676,s3://ladi/Images/FEMA_CAP/9073/613941/DSC_3861_104579b3-243c-404c-83c9-a72fc2d4514e.jpg,[0 0 1 1 0 0 0 0 0 0 0 0 0 0 0]
13677,s3://ladi/Images/FEMA_CAP/9073/613941/DSC_3873_91495f9c-c9e0-4b10-b271-fa23e11fd4bc.jpg,[0 0 1 0 0 0 0 0 0 0 0 1 0 0 0]
13678,s3://ladi/Images/FEMA_CAP/9073/613941/DSC_3875_b4690c1c-4abf-4c10-8b62-d24e0c844f79.jpg,[0 0 0 0 1 0 0 0 0 0 0 1 0 0 0]
13679,s3://ladi/Images/FEMA_CAP/9073/613941/DSC_3896_8a442ff1-1658-4c42-892b-24064974c626.jpg,[0 0 1 0 0 0 0 0 0 0 0 0 0 0 0]
13680,s3://ladi/Images/FEMA_CAP/9073/613941/DSC_3901_dbc45b53-0768-464c-b80a-c709978c7383.jpg,[0 0 1 0 0 0 0 0 0 0 0 0 0 0 0]
13681,s3://ladi/Images/FEMA_CAP/9073/613941/DSC_3906_773dccde-09eb-4f03-b448-62e361586cda.jpg,[0 0 1 0 0 0 0 0 0 0 0 0 0 0 0]
13682,s3://ladi/Images/FEMA_CAP/9073/613941/DSC_3907_5ef43361-a89e-4bc7-a943-d957eb2b409d.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
13683,s3://ladi/Images/FEMA_CAP/9073/613941/DSC_3923_c2496bf6-0a11-4e5a-bdc8-7cce11fc12db.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
13684,s3://ladi/Images/FEMA_CAP/9073/613941/DSC_3932_7d1e9d4a-c661-4846-94a4-65578575f0aa.jpg,[1 0 0 0 0 0 0 0 0 0 0 1 0 0 0]
13685,s3://ladi/Images/FEMA_CAP/9073/613941/DSC_3937_b68f761a-2e60-4258-a681-4dc020bc1ad5.jpg,[1 0 1 0 0 0 0 0 0 0 0 0 0 0 0]
13686,s3://ladi/Images/FEMA_CAP/9073/613941/DSC_3945_cf86b063-a77f-4441-9c98-89943b4abb39.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
13687,s3://ladi/Images/FEMA_CAP/9073/613941/DSC_3951_05065dab-4795-4207-8b00-c24c5d7480a3.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
13688,s3://ladi/Images/FEMA_CAP/9073/613941/DSC_3952_148fafba-2e3b-47d1-90f0-60c5b33f5c45.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
13689,s3://ladi/Images/FEMA_CAP/9073/613941/DSC_3955_791fa61d-6cbe-4ee0-ba19-26c5650a9edd.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
13690,s3://ladi/Images/FEMA_CAP/9073/613941/DSC_3960_2a7d6e03-520d-4253-bdc7-7b0e3024848c.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
13691,s3://ladi/Images/FEMA_CAP/9073/613941/DSC_3967_3bc88435-4b2a-48d9-b5c9-150415abc96f.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
13692,s3://ladi/Images/FEMA_CAP/9073/613941/DSC_3968_f9e70889-16d8-41aa-b005-57f1d395a3a5.jpg,[1 0 0 0 0 0 0 1 0 0 0 0 0 0 0]
13693,s3://ladi/Images/FEMA_CAP/9073/613941/DSC_3969_2fdcd31d-92ff-4678-afbd-ca86a64e6bc3.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
13694,s3://ladi/Images/FEMA_CAP/9073/613941/DSC_3970_ee92d2fb-44d3-4475-ac3c-579584e100d3.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
13695,s3://ladi/Images/FEMA_CAP/9073/613941/DSC_3976_30bc5c81-f4d5-4b1b-aca9-fbbe0de9a1a7.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
13696,s3://ladi/Images/FEMA_CAP/9073/613941/DSC_3982_7e5ff205-8cb2-4466-a1cd-2024f482c43d.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
13697,s3://ladi/Images/FEMA_CAP/9073/613941/DSC_3992_b49df19a-7a20-4e4a-a6a6-201bc83d1ec9.jpg,[1 0 1 0 0 0 0 0 0 0 0 0 0 0 0]
13698,s3://ladi/Images/FEMA_CAP/9073/613941/DSC_3993_89d12ce7-8afa-4396-86ea-9ab4b7b8367d.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
13699,s3://ladi/Images/FEMA_CAP/9073/613941/DSC_3997_b2941519-c47e-44de-84b4-b965ead4be6a.jpg,[1 0 0 0 1 0 0 0 0 0 0 1 0 0 0]
13700,s3://ladi/Images/FEMA_CAP/9073/613941/DSC_4014_29b9f397-f1f7-44d2-af6d-1e0d87b832f1.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
13701,s3://ladi/Images/FEMA_CAP/9073/613941/DSC_4026_0aceb051-6991-43d3-8185-fad2de257526.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
13702,s3://ladi/Images/FEMA_CAP/9073/613941/DSC_4036_ef02cd71-3a6e-4ce1-bf55-ea61439dbe5c.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
13703,s3://ladi/Images/FEMA_CAP/9073/613941/DSC_4042_4cb4c841-8dbb-49da-9558-3cb74b397299.jpg,[1 0 1 0 1 0 0 0 0 1 0 0 0 0 0]
13704,s3://ladi/Images/FEMA_CAP/9073/613941/DSC_4045_409e161a-58ef-4ccf-87b8-62cd0f5b155c.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
13705,s3://ladi/Images/FEMA_CAP/9073/613941/DSC_4063_82753413-0694-4286-bc88-f458e46335ed.jpg,[1 0 1 0 0 0 0 0 0 0 0 0 0 0 0]
13706,s3://ladi/Images/FEMA_CAP/9073/613941/DSC_4065_19411b24-6c00-419b-b47e-973cd9172fb3.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
13707,s3://ladi/Images/FEMA_CAP/9073/613941/DSC_4092_86fdddd1-16d5-423b-af3e-1a1d1828eefd.jpg,[1 0 0 0 1 0 0 0 0 0 0 1 0 0 0]
13708,s3://ladi/Images/FEMA_CAP/9073/613941/DSC_4100_5e1c9200-fd99-4178-91d5-3ce8cdcd35cc.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
13709,s3://ladi/Images/FEMA_CAP/9073/613941/DSC_4104_4ccc6b05-6b20-4018-9bd2-5703703eb853.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
13710,s3://ladi/Images/FEMA_CAP/9073/613941/DSC_4113_d82da881-98b8-496b-b686-6db82d117769.jpg,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
